rho,lmbda,gamma,k,num_regions,trial,C_T,cr_q
0.4,5,0.00025,15,5,69,-3.7961250545694027,0.744
0.4,5,0.00025,15,5,70,-3.88378381009168,0.754
0.4,5,0.00025,15,5,71,-3.3548662894569263,0.771
0.4,5,0.00025,15,5,72,-3.148813923072543,0.757
0.4,5,0.00025,15,5,73,-3.072714414884752,0.781
0.4,5,0.00025,15,5,74,-3.669292110160479,0.755
0.4,5,0.00025,15,5,75,-3.3443856521372934,0.744
0.4,5,0.00025,15,5,76,-2.993366525850987,0.761
0.4,5,0.00025,15,5,77,-3.882438145805602,0.767
0.4,5,0.00025,15,5,78,-4.140532958544405,0.758
0.4,5,0.00025,15,5,79,-3.7555485890966365,0.733
0.4,5,0.00025,15,5,80,-3.662438565256301,0.762
0.4,5,0.00025,15,5,81,-3.0707209921010015,0.797
0.4,5,0.00025,15,5,82,-3.6417937763695094,0.747
0.4,5,0.00025,15,5,83,-3.399206912350954,0.761
0.4,5,0.00025,15,5,84,-3.9430005951350178,0.729
0.4,5,0.00025,15,5,85,-3.206434773742723,0.785
0.4,5,0.00025,15,5,86,-3.341568559880961,0.758
0.4,5,0.00025,15,5,87,-3.662134302482133,0.745
0.4,5,0.00025,15,5,88,-3.5403192046103205,0.76
0.4,5,0.00025,15,5,89,-3.560844121624826,0.717
0.4,5,0.00025,15,5,90,-3.490333640241852,0.775
0.4,5,0.00025,15,5,91,-3.314492390220176,0.763
0.4,5,0.00025,15,5,92,-3.439705562877601,0.788
0.4,5,0.00025,15,5,93,-3.6843856066780525,0.724
0.4,5,0.00025,15,5,94,-3.4689448414194732,0.727
0.4,5,0.00025,15,5,95,-2.768887530043499,0.708
0.4,5,0.00025,15,5,96,-3.5379525665919767,0.749
0.4,5,0.00025,15,5,97,-3.017975593737179,0.757
0.4,5,0.00025,15,5,98,-3.427207888506566,0.718
0.4,5,0.00025,15,5,99,-3.8895715361521934,0.764
0.4,5,0.00025,15,10,0,-2.3992810295998934,0.726
0.4,5,0.00025,15,10,1,-2.4423497701913504,0.76
0.4,5,0.00025,15,10,2,-2.2775226444117567,0.761
0.4,5,0.00025,15,10,3,-2.484949883368733,0.764
0.4,5,0.00025,15,10,4,-2.771472224843598,0.77
0.4,5,0.00025,15,10,5,-2.1688692562276652,0.758
0.4,5,0.00025,15,10,6,-1.8439548205578804,0.74
0.4,5,0.00025,15,10,7,-2.234992888758705,0.745
0.4,5,0.00025,15,10,8,-2.4825613482256554,0.77
0.4,5,0.00025,15,10,9,-2.45787630489968,0.746
0.4,5,0.00025,15,10,10,-2.392805690204141,0.766
0.4,5,0.00025,15,10,11,-2.056961043607838,0.795
0.4,5,0.00025,15,10,12,-2.3800900888519547,0.743
0.4,5,0.00025,15,10,13,-2.1918420339462528,0.793
0.4,5,0.00025,15,10,14,-2.099484912150577,0.756
0.4,5,0.00025,15,10,15,-2.307110562022699,0.712
0.4,5,0.00025,15,10,16,-2.2585076657878087,0.715
0.4,5,0.00025,15,10,17,-2.184804874785243,0.745
0.4,5,0.00025,15,10,18,-2.1021821092474613,0.719
0.4,5,0.00025,15,10,19,-2.0825239105859152,0.763
0.4,5,0.00025,15,10,20,-2.4742908483792463,0.749
0.4,5,0.00025,15,10,21,-2.4376190131470947,0.731
0.4,5,0.00025,15,10,22,-1.9859872563721086,0.736
0.4,5,0.00025,15,10,23,-2.328936471321892,0.773
0.4,5,0.00025,15,10,24,-2.3939051984198367,0.768
0.4,5,0.00025,15,10,25,-2.119967447926016,0.77
0.4,5,0.00025,15,10,26,-2.002290028668304,0.73
0.4,5,0.00025,15,10,27,-2.288761181019885,0.765
0.4,5,0.00025,15,10,28,-2.3059832245125107,0.783
0.4,5,0.00025,15,10,29,-2.328382890731324,0.713
0.4,5,0.00025,15,10,30,-2.3722235667931195,0.754
0.4,5,0.00025,15,10,31,-2.5660392626295034,0.708
0.4,5,0.00025,15,10,32,-2.142155632181734,0.778
0.4,5,0.00025,15,10,33,-2.419783553204957,0.782
0.4,5,0.00025,15,10,34,-2.3141746063581627,0.758
0.4,5,0.00025,15,10,35,-2.3717770692205327,0.733
0.4,5,0.00025,15,10,36,-2.191148241409,0.748
0.4,5,0.00025,15,10,37,-2.5306579046574993,0.75
0.4,5,0.00025,15,10,38,-1.8612991815331283,0.728
0.4,5,0.00025,15,10,39,-2.29675385920978,0.71
0.4,5,0.00025,15,10,40,-2.354078398292494,0.74
0.4,5,0.00025,15,10,41,-2.209629059591448,0.763
0.4,5,0.00025,15,10,42,-2.11062256859148,0.756
0.4,5,0.00025,15,10,43,-2.2927877308370688,0.744
0.4,5,0.00025,15,10,44,-2.66282768556271,0.766
0.4,5,0.00025,15,10,45,-2.4210725540072024,0.763
0.4,5,0.00025,15,10,46,-2.3115856414184264,0.727
0.4,5,0.00025,15,10,47,-2.79470206750893,0.756
0.4,5,0.00025,15,10,48,-2.033860656770767,0.771
0.4,5,0.00025,15,10,49,-2.2749688749421813,0.735
0.4,5,0.00025,15,10,50,-2.160941861844519,0.732
0.4,5,0.00025,15,10,51,-2.2375481782845283,0.73
0.4,5,0.00025,15,10,52,-2.417234288396936,0.766
0.4,5,0.00025,15,10,53,-2.1764902988065513,0.779
0.4,5,0.00025,15,10,54,-2.446169186747942,0.761
0.4,5,0.00025,15,10,55,-2.1814748346086215,0.761
0.4,5,0.00025,15,10,56,-2.3201913213417793,0.782
0.4,5,0.00025,15,10,57,-2.446569592813026,0.747
0.4,5,0.00025,15,10,58,-2.179111753938953,0.751
0.4,5,0.00025,15,10,59,-2.403367663973502,0.751
0.4,5,0.00025,15,10,60,-2.261347140144063,0.719
0.4,5,0.00025,15,10,61,-2.4926271229499806,0.765
0.4,5,0.00025,15,10,62,-2.1333982169046526,0.779
0.4,5,0.00025,15,10,63,-2.255289462899421,0.768
0.4,5,0.00025,15,10,64,-2.206756293319158,0.762
0.4,5,0.00025,15,10,65,-1.8369174875298089,0.756
0.4,5,0.00025,15,10,66,-2.4477341121913976,0.764
0.4,5,0.00025,15,10,67,-2.134954515111084,0.732
0.4,5,0.00025,15,10,68,-2.182445214961788,0.746
0.4,5,0.00025,15,10,69,-2.530696045818334,0.744
0.4,5,0.00025,15,10,70,-2.326417379329344,0.754
0.4,5,0.00025,15,10,71,-2.040689182183409,0.771
0.4,5,0.00025,15,10,72,-1.9245053171133868,0.757
0.4,5,0.00025,15,10,73,-2.2593899775319346,0.781
0.4,5,0.00025,15,10,74,-2.373467607465794,0.755
0.4,5,0.00025,15,10,75,-2.2364417894445436,0.744
0.4,5,0.00025,15,10,76,-2.6699564441417354,0.761
0.4,5,0.00025,15,10,77,-2.4913557099580155,0.767
0.4,5,0.00025,15,10,78,-2.351799943879506,0.758
0.4,5,0.00025,15,10,79,-2.4035668092871876,0.733
0.4,5,0.00025,15,10,80,-2.1758518159786417,0.762
0.4,5,0.00025,15,10,81,-2.2042623217723065,0.797
0.4,5,0.00025,15,10,82,-2.3658446585186383,0.747
0.4,5,0.00025,15,10,83,-2.2531386545152183,0.761
0.4,5,0.00025,15,10,84,-2.2870502439453286,0.729
0.4,5,0.00025,15,10,85,-2.4511309430439794,0.785
0.4,5,0.00025,15,10,86,-2.0416215467911956,0.758
0.4,5,0.00025,15,10,87,-2.1868493556168507,0.745
0.4,5,0.00025,15,10,88,-2.2090400899722296,0.76
0.4,5,0.00025,15,10,89,-2.5051217672397987,0.717
0.4,5,0.00025,15,10,90,-2.0182248520388137,0.775
0.4,5,0.00025,15,10,91,-2.0477642375576797,0.763
0.4,5,0.00025,15,10,92,-2.2739976639337054,0.788
0.4,5,0.00025,15,10,93,-2.4229633536305863,0.724
0.4,5,0.00025,15,10,94,-1.9783638418817873,0.727
0.4,5,0.00025,15,10,95,-2.1635461702628835,0.708
0.4,5,0.00025,15,10,96,-2.4269583835479653,0.749
0.4,5,0.00025,15,10,97,-2.0145316445785713,0.757
0.4,5,0.00025,15,10,98,-2.1840052162702173,0.718
0.4,5,0.00025,15,10,99,-2.1478044970951085,0.764
0.4,5,0.00025,15,20,0,-1.4760332662732074,0.726
0.4,5,0.00025,15,20,1,-1.4304172944585574,0.76
0.4,5,0.00025,15,20,2,-1.2259802012859955,0.761
0.4,5,0.00025,15,20,3,-1.5395785063083356,0.764
0.4,5,0.00025,15,20,4,-1.3527585792519703,0.77
0.4,5,0.00025,15,20,5,-1.7731474953347701,0.758
0.4,5,0.00025,15,20,6,-1.6080991746277928,0.74
0.4,5,0.00025,15,20,7,-1.4383466477965194,0.745
0.4,5,0.00025,15,20,8,-1.5422480824458387,0.77
0.4,5,0.00025,15,20,9,-1.4525434717619798,0.746
0.4,5,0.00025,15,20,10,-1.4667922610142468,0.766
0.4,5,0.00025,15,20,11,-1.4521299166404764,0.795
0.4,5,0.00025,15,20,12,-1.6746375939374702,0.743
0.4,5,0.00025,15,20,13,-1.501553569849865,0.793
0.4,5,0.00025,15,20,14,-1.4093906523095354,0.756
0.4,5,0.00025,15,20,15,-1.4072749433301122,0.712
0.4,5,0.00025,15,20,16,-1.3788505826590345,0.715
0.4,5,0.00025,15,20,17,-1.18491274535947,0.745
0.4,5,0.00025,15,20,18,-1.4879353685573677,0.719
0.4,5,0.00025,15,20,19,-1.3112614088977887,0.763
0.4,5,0.00025,15,20,20,-1.5824748257378947,0.749
0.4,5,0.00025,15,20,21,-1.510191702133164,0.731
0.4,5,0.00025,15,20,22,-1.7271102043685385,0.736
0.4,5,0.00025,15,20,23,-1.3527464011810861,0.773
0.4,5,0.00025,15,20,24,-1.6523166412484285,0.768
0.4,5,0.00025,15,20,25,-1.4971762778749376,0.77
0.4,5,0.00025,15,20,26,-1.6697197586591102,0.73
0.4,5,0.00025,15,20,27,-1.6044471081595928,0.765
0.4,5,0.00025,15,20,28,-1.6767365916895756,0.783
0.4,5,0.00025,15,20,29,-1.3317719983920768,0.713
0.4,5,0.00025,15,20,30,-1.7125095449660104,0.754
0.4,5,0.00025,15,20,31,-1.7636186401876666,0.708
0.4,5,0.00025,15,20,32,-1.4111716493254842,0.778
0.4,5,0.00025,15,20,33,-1.2886209267415183,0.782
0.4,5,0.00025,15,20,34,-1.7811849040462864,0.758
0.4,5,0.00025,15,20,35,-1.6582231412474417,0.733
0.4,5,0.00025,15,20,36,-1.4930476306872333,0.748
0.4,5,0.00025,15,20,37,-1.6159076719066918,0.75
0.4,5,0.00025,15,20,38,-1.3652268120885194,0.728
0.4,5,0.00025,15,20,39,-1.6550025784754756,0.71
0.4,5,0.00025,15,20,40,-1.6826543098273932,0.74
0.4,5,0.00025,15,20,41,-1.485497000849891,0.763
0.4,5,0.00025,15,20,42,-1.5093906121577485,0.756
0.4,5,0.00025,15,20,43,-1.7373004063095847,0.744
0.4,5,0.00025,15,20,44,-1.555191978305908,0.766
0.4,5,0.00025,15,20,45,-1.4842256592426735,0.763
0.4,5,0.00025,15,20,46,-1.4598655826368458,0.727
0.4,5,0.00025,15,20,47,-1.4680508747660954,0.756
0.4,5,0.00025,15,20,48,-1.7210146216806081,0.771
0.4,5,0.00025,15,20,49,-1.7003203668663898,0.735
0.4,5,0.00025,15,20,50,-1.4146625482482125,0.732
0.4,5,0.00025,15,20,51,-1.368261318464993,0.73
0.4,5,0.00025,15,20,52,-1.6109552582346676,0.766
0.4,5,0.00025,15,20,53,-1.5748676339911538,0.779
0.4,5,0.00025,15,20,54,-1.518755443078917,0.761
0.4,5,0.00025,15,20,55,-1.4972463309959134,0.761
0.4,5,0.00025,15,20,56,-1.5428992806703785,0.782
0.4,5,0.00025,15,20,57,-1.6976927164659381,0.747
0.4,5,0.00025,15,20,58,-1.3821278171249902,0.751
0.4,5,0.00025,15,20,59,-1.614012213885101,0.751
0.4,5,0.00025,15,20,60,-1.2400431591353396,0.719
0.4,5,0.00025,15,20,61,-1.568878677480155,0.765
0.4,5,0.00025,15,20,62,-1.702129885168685,0.779
0.4,5,0.00025,15,20,63,-1.264028279396777,0.768
0.4,5,0.00025,15,20,64,-1.3720305244414286,0.762
0.4,5,0.00025,15,20,65,-1.7485416869110955,0.756
0.4,5,0.00025,15,20,66,-1.4527794745506302,0.764
0.4,5,0.00025,15,20,67,-1.379588266069822,0.732
0.4,5,0.00025,15,20,68,-1.5359577100583675,0.746
0.4,5,0.00025,15,20,69,-1.603014066205695,0.744
0.4,5,0.00025,15,20,70,-1.5586091435496812,0.754
0.4,5,0.00025,15,20,71,-1.1122451622352774,0.771
0.4,5,0.00025,15,20,72,-1.442072285792609,0.757
0.4,5,0.00025,15,20,73,-1.4565486044915605,0.781
0.4,5,0.00025,15,20,74,-1.3703065049307441,0.755
0.4,5,0.00025,15,20,75,-1.586057839129321,0.744
0.4,5,0.00025,15,20,76,-1.6606769622456747,0.761
0.4,5,0.00025,15,20,77,-1.7399295941109738,0.767
0.4,5,0.00025,15,20,78,-1.3040548233129345,0.758
0.4,5,0.00025,15,20,79,-1.6643675373261297,0.733
0.4,5,0.00025,15,20,80,-1.2880892430985245,0.762
0.4,5,0.00025,15,20,81,-1.2503163953770373,0.797
0.4,5,0.00025,15,20,82,-1.4683894588349835,0.747
0.4,5,0.00025,15,20,83,-1.6126236853284652,0.761
0.4,5,0.00025,15,20,84,-1.7926314703606254,0.729
0.4,5,0.00025,15,20,85,-1.4841102069124925,0.785
0.4,5,0.00025,15,20,86,-1.391691189131577,0.758
0.4,5,0.00025,15,20,87,-1.8266344830698316,0.745
0.4,5,0.00025,15,20,88,-1.4094067357180469,0.76
0.4,5,0.00025,15,20,89,-1.4944493253222535,0.717
0.4,5,0.00025,15,20,90,-1.2721861047207328,0.775
0.4,5,0.00025,15,20,91,-1.6999810855309472,0.763
0.4,5,0.00025,15,20,92,-1.5475991623095635,0.788
0.4,5,0.00025,15,20,93,-1.7811002629849653,0.724
0.4,5,0.00025,15,20,94,-1.2451055108347349,0.727
0.4,5,0.00025,15,20,95,-1.768780623438014,0.708
0.4,5,0.00025,15,20,96,-1.3286887810739874,0.749
0.4,5,0.00025,15,20,97,-1.3630222247984511,0.757
0.4,5,0.00025,15,20,98,-1.5131900860239778,0.718
0.4,5,0.00025,15,20,99,-1.5161930773945027,0.764
0.4,7,0.00025,1,5,0,-3.5428566516618902,0.11
0.4,7,0.00025,1,5,1,-3.5187667978876496,0.122
0.4,7,0.00025,1,5,2,-3.798094537088136,0.045
0.4,7,0.00025,1,5,3,-3.4554312824725755,0.059
0.4,7,0.00025,1,5,4,-3.0976658062513427,0.077
0.4,7,0.00025,1,5,5,-3.142421425656517,0.113
0.4,7,0.00025,1,5,6,-3.558920937600553,0.072
0.4,7,0.00025,1,5,7,-3.834343910930046,0.09
0.4,7,0.00025,1,5,8,-3.560567274461518,0.125
0.4,7,0.00025,1,5,9,-3.283041057626258,0.117
0.4,7,0.00025,1,5,10,-3.8682055434982425,0.122
0.4,7,0.00025,1,5,11,-3.4434304734825174,0.054
0.4,7,0.00025,1,5,12,-3.435559660280903,0.093
0.4,7,0.00025,1,5,13,-3.5956808778056306,0.068
0.4,7,0.00025,1,5,14,-3.9102482093659883,0.105
0.4,7,0.00025,1,5,15,-2.990010074295322,0.043
0.4,7,0.00025,1,5,16,-3.3036542509135796,0.091
0.4,7,0.00025,1,5,17,-3.6550970870527055,0.07
0.4,7,0.00025,1,5,18,-3.2940524530629705,0.085
0.4,7,0.00025,1,5,19,-3.5239846742241925,0.071
0.4,7,0.00025,1,5,20,-3.455703602174986,0.049
0.4,7,0.00025,1,5,21,-2.877949413074493,0.062
0.4,7,0.00025,1,5,22,-3.5088461113323683,0.12
0.4,7,0.00025,1,5,23,-3.5120145140603665,0.109
0.4,7,0.00025,1,5,24,-3.962820993036037,0.044
0.4,7,0.00025,1,5,25,-3.3415359421907365,0.112
0.4,7,0.00025,1,5,26,-3.332691704348913,0.044
0.4,7,0.00025,1,5,27,-3.1584206026325807,0.041
0.4,7,0.00025,1,5,28,-3.366327244479545,0.093
0.4,7,0.00025,1,5,29,-3.4550849396746894,0.078
0.4,7,0.00025,1,5,30,-3.4338130466948047,0.047
0.4,7,0.00025,1,5,31,-3.3699568945178724,0.049
0.4,7,0.00025,1,5,32,-3.987650565748189,0.064
0.4,7,0.00025,1,5,33,-2.934081447477624,0.038
0.4,7,0.00025,1,5,34,-3.6203128178913766,0.091
0.4,7,0.00025,1,5,35,-3.3016701936826096,0.082
0.4,7,0.00025,1,5,36,-3.0352141753779907,0.101
0.4,7,0.00025,1,5,37,-2.8261070776283175,0.063
0.4,7,0.00025,1,5,38,-3.6200177126128152,0.147
0.4,7,0.00025,1,5,39,-3.5530570781264967,0.067
0.4,7,0.00025,1,5,40,-3.856485048299548,0.054
0.4,7,0.00025,1,5,41,-3.1427131402101893,0.068
0.4,7,0.00025,1,5,42,-3.0812081851733577,0.099
0.4,7,0.00025,1,5,43,-3.044930905524538,0.063
0.4,7,0.00025,1,5,44,-3.1048901010762626,0.097
0.4,7,0.00025,1,5,45,-3.5374205836049204,0.047
0.4,7,0.00025,1,5,46,-3.999658937810196,0.072
0.4,7,0.00025,1,5,47,-3.2048534680055747,0.065
0.4,7,0.00025,1,5,48,-3.819020345983253,0.065
0.4,7,0.00025,1,5,49,-3.1372591833183567,0.096
0.4,7,0.00025,1,5,50,-3.5758923066463972,0.119
0.4,7,0.00025,1,5,51,-3.9451997453535843,0.096
0.4,7,0.00025,1,5,52,-3.5531715846598715,0.099
0.4,7,0.00025,1,5,53,-3.2578441774098055,0.089
0.4,7,0.00025,1,5,54,-3.9823421058959814,0.049
0.4,7,0.00025,1,5,55,-3.702911899422963,0.042
0.4,7,0.00025,1,5,56,-3.498073914861742,0.118
0.4,7,0.00025,1,5,57,-3.440168897497667,0.052
0.4,7,0.00025,1,5,58,-3.2978323921963892,0.105
0.4,7,0.00025,1,5,59,-3.3468291476931644,0.043
0.4,7,0.00025,1,5,60,-3.1540652908828,0.062
0.4,7,0.00025,1,5,61,-3.3339322112348877,0.074
0.4,7,0.00025,1,5,62,-3.4824862960000966,0.103
0.4,7,0.00025,1,5,63,-2.9779207311224636,0.11
0.4,7,0.00025,1,5,64,-3.1077761982977647,0.056
0.4,7,0.00025,1,5,65,-3.294602422885486,0.111
0.4,7,0.00025,1,5,66,-3.7757507105059775,0.069
0.4,7,0.00025,1,5,67,-3.686777952749618,0.066
0.4,7,0.00025,1,5,68,-3.3760628267244095,0.122
0.4,7,0.00025,1,5,69,-3.7961250545694027,0.056
0.4,7,0.00025,1,5,70,-3.88378381009168,0.102
0.4,7,0.00025,1,5,71,-3.3548662894569263,0.114
0.4,7,0.00025,1,5,72,-3.148813923072543,0.038
0.4,7,0.00025,1,5,73,-3.072714414884752,0.088
0.4,7,0.00025,1,5,74,-3.669292110160479,0.055
0.4,7,0.00025,1,5,75,-3.3443856521372934,0.085
0.4,7,0.00025,1,5,76,-2.993366525850987,0.068
0.4,7,0.00025,1,5,77,-3.882438145805602,0.111
0.4,7,0.00025,1,5,78,-4.140532958544405,0.068
0.4,7,0.00025,1,5,79,-3.7555485890966365,0.111
0.4,7,0.00025,1,5,80,-3.662438565256301,0.065
0.4,7,0.00025,1,5,81,-3.0707209921010015,0.133
0.4,7,0.00025,1,5,82,-3.6417937763695094,0.13
0.4,7,0.00025,1,5,83,-3.399206912350954,0.111
0.4,7,0.00025,1,5,84,-3.9430005951350178,0.152
0.4,7,0.00025,1,5,85,-3.206434773742723,0.094
0.4,7,0.00025,1,5,86,-3.341568559880961,0.106
0.4,7,0.00025,1,5,87,-3.662134302482133,0.099
0.4,7,0.00025,1,5,88,-3.5403192046103205,0.13
0.4,7,0.00025,1,5,89,-3.560844121624826,0.086
0.4,7,0.00025,1,5,90,-3.490333640241852,0.123
0.4,7,0.00025,1,5,91,-3.314492390220176,0.057
0.4,7,0.00025,1,5,92,-3.439705562877601,0.085
0.4,7,0.00025,1,5,93,-3.6843856066780525,0.089
0.4,7,0.00025,1,5,94,-3.4689448414194732,0.076
0.4,7,0.00025,1,5,95,-2.768887530043499,0.114
0.4,7,0.00025,1,5,96,-3.5379525665919767,0.071
0.4,7,0.00025,1,5,97,-3.017975593737179,0.051
0.4,7,0.00025,1,5,98,-3.427207888506566,0.063
0.4,7,0.00025,1,5,99,-3.8895715361521934,0.124
0.4,7,0.00025,1,10,0,-2.3992810295998934,0.11
0.4,7,0.00025,1,10,1,-2.4423497701913504,0.122
0.4,7,0.00025,1,10,2,-2.2775226444117567,0.045
0.4,7,0.00025,1,10,3,-2.484949883368733,0.059
0.4,7,0.00025,1,10,4,-2.771472224843598,0.077
0.4,7,0.00025,1,10,5,-2.1688692562276652,0.113
0.4,7,0.00025,1,10,6,-1.8439548205578804,0.072
0.4,7,0.00025,1,10,7,-2.234992888758705,0.09
0.4,7,0.00025,1,10,8,-2.4825613482256554,0.125
0.4,7,0.00025,1,10,9,-2.45787630489968,0.117
0.4,7,0.00025,1,10,10,-2.392805690204141,0.122
0.4,7,0.00025,1,10,11,-2.056961043607838,0.054
0.4,7,0.00025,1,10,12,-2.3800900888519547,0.093
0.4,7,0.00025,1,10,13,-2.1918420339462528,0.068
0.4,7,0.00025,1,10,14,-2.099484912150577,0.105
0.4,7,0.00025,1,10,15,-2.307110562022699,0.043
0.4,7,0.00025,1,10,16,-2.2585076657878087,0.091
0.4,7,0.00025,1,10,17,-2.184804874785243,0.07
0.4,7,0.00025,1,10,18,-2.1021821092474613,0.085
0.4,7,0.00025,1,10,19,-2.0825239105859152,0.071
0.4,7,0.00025,1,10,20,-2.4742908483792463,0.049
0.4,7,0.00025,1,10,21,-2.4376190131470947,0.062
0.4,7,0.00025,1,10,22,-1.9859872563721086,0.12
0.4,7,0.00025,1,10,23,-2.328936471321892,0.109
0.4,7,0.00025,1,10,24,-2.3939051984198367,0.044
0.4,7,0.00025,1,10,25,-2.119967447926016,0.112
0.4,7,0.00025,1,10,26,-2.002290028668304,0.044
0.4,7,0.00025,1,10,27,-2.288761181019885,0.041
0.4,7,0.00025,1,10,28,-2.3059832245125107,0.093
0.4,7,0.00025,1,10,29,-2.328382890731324,0.078
0.4,7,0.00025,1,10,30,-2.3722235667931195,0.047
0.4,7,0.00025,1,10,31,-2.5660392626295034,0.049
0.4,7,0.00025,1,10,32,-2.142155632181734,0.064
0.4,7,0.00025,1,10,33,-2.419783553204957,0.038
0.4,7,0.00025,1,10,34,-2.3141746063581627,0.091
0.4,7,0.00025,1,10,35,-2.3717770692205327,0.082
0.4,7,0.00025,1,10,36,-2.191148241409,0.101
0.4,7,0.00025,1,10,37,-2.5306579046574993,0.063
0.4,7,0.00025,1,10,38,-1.8612991815331283,0.147
0.4,7,0.00025,1,10,39,-2.29675385920978,0.067
0.4,7,0.00025,1,10,40,-2.354078398292494,0.054
0.4,7,0.00025,1,10,41,-2.209629059591448,0.068
0.4,7,0.00025,1,10,42,-2.11062256859148,0.099
0.4,7,0.00025,1,10,43,-2.2927877308370688,0.063
0.4,7,0.00025,1,10,44,-2.66282768556271,0.097
0.4,7,0.00025,1,10,45,-2.4210725540072024,0.047
0.4,7,0.00025,1,10,46,-2.3115856414184264,0.072
0.4,7,0.00025,1,10,47,-2.79470206750893,0.065
0.4,7,0.00025,1,10,48,-2.033860656770767,0.065
0.4,7,0.00025,1,10,49,-2.2749688749421813,0.096
0.4,7,0.00025,1,10,50,-2.160941861844519,0.119
0.4,7,0.00025,1,10,51,-2.2375481782845283,0.096
0.4,7,0.00025,1,10,52,-2.417234288396936,0.099
0.4,7,0.00025,1,10,53,-2.1764902988065513,0.089
0.4,7,0.00025,1,10,54,-2.446169186747942,0.049
0.4,7,0.00025,1,10,55,-2.1814748346086215,0.042
0.4,7,0.00025,1,10,56,-2.3201913213417793,0.118
0.4,7,0.00025,1,10,57,-2.446569592813026,0.052
0.4,7,0.00025,1,10,58,-2.179111753938953,0.105
0.4,7,0.00025,1,10,59,-2.403367663973502,0.043
0.4,7,0.00025,1,10,60,-2.261347140144063,0.062
0.4,7,0.00025,1,10,61,-2.4926271229499806,0.074
0.4,7,0.00025,1,10,62,-2.1333982169046526,0.103
0.4,7,0.00025,1,10,63,-2.255289462899421,0.11
0.4,7,0.00025,1,10,64,-2.206756293319158,0.056
0.4,7,0.00025,1,10,65,-1.8369174875298089,0.111
0.4,7,0.00025,1,10,66,-2.4477341121913976,0.069
0.4,7,0.00025,1,10,67,-2.134954515111084,0.066
0.4,7,0.00025,1,10,68,-2.182445214961788,0.122
0.4,7,0.00025,1,10,69,-2.530696045818334,0.056
0.4,7,0.00025,1,10,70,-2.326417379329344,0.102
0.4,7,0.00025,1,10,71,-2.040689182183409,0.114
0.4,7,0.00025,1,10,72,-1.9245053171133868,0.038
0.4,7,0.00025,1,10,73,-2.2593899775319346,0.088
0.4,7,0.00025,1,10,74,-2.373467607465794,0.055
0.4,7,0.00025,1,10,75,-2.2364417894445436,0.085
0.4,7,0.00025,1,10,76,-2.6699564441417354,0.068
0.4,7,0.00025,1,10,77,-2.4913557099580155,0.111
0.4,7,0.00025,1,10,78,-2.351799943879506,0.068
0.4,7,0.00025,1,10,79,-2.4035668092871876,0.111
0.4,7,0.00025,1,10,80,-2.1758518159786417,0.065
0.4,7,0.00025,1,10,81,-2.2042623217723065,0.133
0.4,7,0.00025,1,10,82,-2.3658446585186383,0.13
0.4,7,0.00025,1,10,83,-2.2531386545152183,0.111
0.4,7,0.00025,1,10,84,-2.2870502439453286,0.152
0.4,7,0.00025,1,10,85,-2.4511309430439794,0.094
0.4,7,0.00025,1,10,86,-2.0416215467911956,0.106
0.4,7,0.00025,1,10,87,-2.1868493556168507,0.099
0.4,7,0.00025,1,10,88,-2.2090400899722296,0.13
0.4,7,0.00025,1,10,89,-2.5051217672397987,0.086
0.4,7,0.00025,1,10,90,-2.0182248520388137,0.123
0.4,7,0.00025,1,10,91,-2.0477642375576797,0.057
0.4,7,0.00025,1,10,92,-2.2739976639337054,0.085
0.4,7,0.00025,1,10,93,-2.4229633536305863,0.089
0.4,7,0.00025,1,10,94,-1.9783638418817873,0.076
0.4,7,0.00025,1,10,95,-2.1635461702628835,0.114
0.4,7,0.00025,1,10,96,-2.4269583835479653,0.071
0.4,7,0.00025,1,10,97,-2.0145316445785713,0.051
0.4,7,0.00025,1,10,98,-2.1840052162702173,0.063
0.4,7,0.00025,1,10,99,-2.1478044970951085,0.124
0.4,7,0.00025,1,20,0,-1.4760332662732074,0.11
0.4,7,0.00025,1,20,1,-1.4304172944585574,0.122
0.4,7,0.00025,1,20,2,-1.2259802012859955,0.045
0.4,7,0.00025,1,20,3,-1.5395785063083356,0.059
0.4,7,0.00025,1,20,4,-1.3527585792519703,0.077
0.4,7,0.00025,1,20,5,-1.7731474953347701,0.113
0.4,7,0.00025,1,20,6,-1.6080991746277928,0.072
0.4,7,0.00025,1,20,7,-1.4383466477965194,0.09
0.4,7,0.00025,1,20,8,-1.5422480824458387,0.125
0.4,7,0.00025,1,20,9,-1.4525434717619798,0.117
0.4,7,0.00025,1,20,10,-1.4667922610142468,0.122
0.4,7,0.00025,1,20,11,-1.4521299166404764,0.054
0.4,7,0.00025,1,20,12,-1.6746375939374702,0.093
0.4,7,0.00025,1,20,13,-1.501553569849865,0.068
0.4,7,0.00025,1,20,14,-1.4093906523095354,0.105
0.4,7,0.00025,1,20,15,-1.4072749433301122,0.043
0.4,7,0.00025,1,20,16,-1.3788505826590345,0.091
0.4,7,0.00025,1,20,17,-1.18491274535947,0.07
0.4,7,0.00025,1,20,18,-1.4879353685573677,0.085
0.4,7,0.00025,1,20,19,-1.3112614088977887,0.071
0.4,7,0.00025,1,20,20,-1.5824748257378947,0.049
0.4,7,0.00025,1,20,21,-1.510191702133164,0.062
0.4,7,0.00025,1,20,22,-1.7271102043685385,0.12
0.4,7,0.00025,1,20,23,-1.3527464011810861,0.109
