rho,lmbda,gamma,k,num_regions,trial,C_T,cr_q
0.4,5,0.00025,15,20,43,-9.208899530576165,0.9605
0.4,5,0.00025,15,20,44,-9.721892721594967,0.9725
0.4,5,0.00025,15,20,45,-9.043596300893542,0.9725
0.4,5,0.00025,15,20,46,-9.70943649103085,0.9645
0.4,5,0.00025,15,20,47,-9.883624463184242,0.9685
0.4,5,0.00025,15,20,48,-9.423847825610075,0.9745
0.4,5,0.00025,15,20,49,-9.381188967542965,0.963
0.4,5,0.00025,15,20,50,-9.199659261965207,0.962
0.4,5,0.00025,15,20,51,-9.49755062248382,0.956
0.4,5,0.00025,15,20,52,-9.711140954186897,0.9615
0.4,5,0.00025,15,20,53,-8.924330219021174,0.959
0.4,5,0.00025,15,20,54,-8.542698210453752,0.966
0.4,5,0.00025,15,20,55,-9.486420630144377,0.959
0.4,5,0.00025,15,20,56,-9.461705492690657,0.9635
0.4,5,0.00025,15,20,57,-9.010524701843941,0.963
0.4,5,0.00025,15,20,58,-9.191082482899015,0.9685
0.4,5,0.00025,15,20,59,-8.683857173733108,0.9625
0.4,5,0.00025,15,20,60,-8.866131639069717,0.9695
0.4,5,0.00025,15,20,61,-9.246704071255973,0.9685
0.4,5,0.00025,15,20,62,-9.078306593422944,0.969
0.4,5,0.00025,15,20,63,-9.249665897930559,0.961
0.4,5,0.00025,15,20,64,-9.37375654786704,0.966
0.4,5,0.00025,15,20,65,-9.612562252261522,0.9575
0.4,5,0.00025,15,20,66,-9.178237005728748,0.9615
0.4,5,0.00025,15,20,67,-9.034810699140404,0.9705
0.4,5,0.00025,15,20,68,-8.492272704408059,0.9615
0.4,5,0.00025,15,20,69,-9.295439375085609,0.975
0.4,5,0.00025,15,20,70,-9.380526826515124,0.963
0.4,5,0.00025,15,20,71,-9.951808773290065,0.9705
0.4,5,0.00025,15,20,72,-9.340175557446942,0.96
0.4,5,0.00025,15,20,73,-9.39653068871202,0.961
0.4,5,0.00025,15,20,74,-9.287210933875249,0.9645
0.4,5,0.00025,15,20,75,-9.41355071664312,0.9595
0.4,5,0.00025,15,20,76,-9.356401224238509,0.9665
0.4,5,0.00025,15,20,77,-9.168948768643615,0.9745
0.4,5,0.00025,15,20,78,-9.901123579301894,0.965
0.4,5,0.00025,15,20,79,-9.220647061478822,0.9705
0.4,5,0.00025,15,20,80,-9.720263377379501,0.96
0.4,5,0.00025,15,20,81,-9.426969989787894,0.9655
0.4,5,0.00025,15,20,82,-9.673349740478832,0.961
0.4,5,0.00025,15,20,83,-9.421326860843712,0.9595
0.4,5,0.00025,15,20,84,-9.56641532386381,0.961
0.4,5,0.00025,15,20,85,-9.814293098934721,0.956
0.4,5,0.00025,15,20,86,-8.54956477711244,0.961
0.4,5,0.00025,15,20,87,-8.445487507679303,0.975
0.4,5,0.00025,15,20,88,-9.547975662011977,0.962
0.4,5,0.00025,15,20,89,-9.192385200499391,0.9645
0.4,5,0.00025,15,20,90,-9.095212432406726,0.964
0.4,5,0.00025,15,20,91,-9.280960583220976,0.973
0.4,5,0.00025,15,20,92,-9.397935766651774,0.964
0.4,5,0.00025,15,20,93,-9.467079336446687,0.968
0.4,5,0.00025,15,20,94,-9.681066946996582,0.9615
0.4,5,0.00025,15,20,95,-9.054055183897221,0.967
0.4,5,0.00025,15,20,96,-8.921012612986969,0.9575
0.4,5,0.00025,15,20,97,-8.949433653411221,0.9645
0.4,5,0.00025,15,20,98,-8.484535714456936,0.9615
0.4,5,0.00025,15,20,99,-9.001063687969246,0.9645
0.4,7,0.00025,1,5,0,-16.579200822496354,0.1945
0.4,7,0.00025,1,5,1,-16.183519067087833,0.2085
0.4,7,0.00025,1,5,2,-16.02939710524071,0.1915
0.4,7,0.00025,1,5,3,-16.44478324701334,0.2275
0.4,7,0.00025,1,5,4,-16.81605981834703,0.192
0.4,7,0.00025,1,5,5,-15.815882561674714,0.2115
0.4,7,0.00025,1,5,6,-16.7746018643103,0.2125
0.4,7,0.00025,1,5,7,-16.92240572339819,0.232
0.4,7,0.00025,1,5,8,-16.635101240294443,0.173
0.4,7,0.00025,1,5,9,-15.470496597967829,0.212
0.4,7,0.00025,1,5,10,-17.117618204928167,0.1835
0.4,7,0.00025,1,5,11,-16.171169374951734,0.2025
0.4,7,0.00025,1,5,12,-17.41722830139819,0.1735
0.4,7,0.00025,1,5,13,-16.79337622625679,0.2025
0.4,7,0.00025,1,5,14,-16.0560750809317,0.2
0.4,7,0.00025,1,5,15,-16.840528923888694,0.212
0.4,7,0.00025,1,5,16,-16.571314347501346,0.18
0.4,7,0.00025,1,5,17,-16.86738349230422,0.2065
0.4,7,0.00025,1,5,18,-16.275086423939314,0.212
0.4,7,0.00025,1,5,19,-16.413236705913693,0.211
0.4,7,0.00025,1,5,20,-16.943450598414245,0.1925
0.4,7,0.00025,1,5,21,-16.149489899559416,0.174
0.4,7,0.00025,1,5,22,-17.19235307157605,0.1985
0.4,7,0.00025,1,5,23,-15.842391816244797,0.277
0.4,7,0.00025,1,5,24,-16.89294153299973,0.255
0.4,7,0.00025,1,5,25,-17.120928274632515,0.209
0.4,7,0.00025,1,5,26,-17.41723381293148,0.1995
0.4,7,0.00025,1,5,27,-17.04513974075666,0.162
0.4,7,0.00025,1,5,28,-16.737889126558372,0.2525
0.4,7,0.00025,1,5,29,-16.902810438246284,0.2235
0.4,7,0.00025,1,5,30,-16.672811523552788,0.1985
0.4,7,0.00025,1,5,31,-16.706552533997876,0.224
0.4,7,0.00025,1,5,32,-16.906271942549942,0.214
0.4,7,0.00025,1,5,33,-16.14381734697563,0.234
0.4,7,0.00025,1,5,34,-16.647792893549592,0.275
0.4,7,0.00025,1,5,35,-16.292831239795415,0.197
0.4,7,0.00025,1,5,36,-16.623505548169444,0.207
0.4,7,0.00025,1,5,37,-16.46239625878926,0.228
0.4,7,0.00025,1,5,38,-16.609330033424822,0.211
0.4,7,0.00025,1,5,39,-16.4585990090305,0.2045
0.4,7,0.00025,1,5,40,-16.261504090863493,0.245
0.4,7,0.00025,1,5,41,-16.564233769018433,0.2095
0.4,7,0.00025,1,5,42,-17.32479695568751,0.2155
0.4,7,0.00025,1,5,43,-16.949809490347725,0.2075
0.4,7,0.00025,1,5,44,-15.610764205550405,0.177
0.4,7,0.00025,1,5,45,-17.060171328813286,0.1925
0.4,7,0.00025,1,5,46,-16.430798365147698,0.173
0.4,7,0.00025,1,5,47,-17.22720298133912,0.2035
0.4,7,0.00025,1,5,48,-17.00105867382132,0.2235
0.4,7,0.00025,1,5,49,-16.823487606483425,0.196
0.4,7,0.00025,1,5,50,-17.19970116437356,0.212
0.4,7,0.00025,1,5,51,-14.605653627741798,0.215
0.4,7,0.00025,1,5,52,-16.86137021338838,0.198
0.4,7,0.00025,1,5,53,-16.820741347513298,0.215
0.4,7,0.00025,1,5,54,-16.445741143544485,0.2125
0.4,7,0.00025,1,5,55,-17.1584621194317,0.203
0.4,7,0.00025,1,5,56,-15.680921716252348,0.2155
0.4,7,0.00025,1,5,57,-16.31886571279719,0.2375
0.4,7,0.00025,1,5,58,-16.710384093877746,0.224
0.4,7,0.00025,1,5,59,-16.078138260279044,0.2285
0.4,7,0.00025,1,5,60,-16.997361566538412,0.2045
0.4,7,0.00025,1,5,61,-16.704777336077683,0.192
0.4,7,0.00025,1,5,62,-16.54814895213903,0.196
0.4,7,0.00025,1,5,63,-16.79692352998921,0.2425
0.4,7,0.00025,1,5,64,-16.510095998096123,0.25
0.4,7,0.00025,1,5,65,-16.672600919003088,0.197
0.4,7,0.00025,1,5,66,-16.92474348582577,0.197
0.4,7,0.00025,1,5,67,-16.557233920636367,0.221
0.4,7,0.00025,1,5,68,-16.604920875140408,0.2315
0.4,7,0.00025,1,5,69,-16.709903150254043,0.2145
0.4,7,0.00025,1,5,70,-16.816192241653116,0.1815
0.4,7,0.00025,1,5,71,-15.975273102652407,0.2015
0.4,7,0.00025,1,5,72,-16.088965434241082,0.1905
0.4,7,0.00025,1,5,73,-16.724694168910982,0.2335
0.4,7,0.00025,1,5,74,-16.636494485140858,0.22
0.4,7,0.00025,1,5,75,-16.942080123357538,0.192
0.4,7,0.00025,1,5,76,-16.665098898454442,0.1905
0.4,7,0.00025,1,5,77,-16.49468559882458,0.235
0.4,7,0.00025,1,5,78,-17.206130338321604,0.1525
0.4,7,0.00025,1,5,79,-16.17355584982157,0.226
0.4,7,0.00025,1,5,80,-16.39528824000874,0.2155
0.4,7,0.00025,1,5,81,-16.287364896294683,0.231
0.4,7,0.00025,1,5,82,-16.092136221476327,0.194
0.4,7,0.00025,1,5,83,-16.65103122818268,0.215
0.4,7,0.00025,1,5,84,-17.199421299249522,0.2175
0.4,7,0.00025,1,5,85,-17.0335655845443,0.1985
0.4,7,0.00025,1,5,86,-16.3476578451812,0.181
0.4,7,0.00025,1,5,87,-16.889300037031223,0.168
0.4,7,0.00025,1,5,88,-16.940236174092526,0.176
0.4,7,0.00025,1,5,89,-17.2965999775983,0.216
0.4,7,0.00025,1,5,90,-16.737598565901934,0.191
0.4,7,0.00025,1,5,91,-16.798861092078457,0.2025
0.4,7,0.00025,1,5,92,-17.248488380653104,0.209
0.4,7,0.00025,1,5,93,-16.654547322164497,0.185
0.4,7,0.00025,1,5,94,-15.2559235957583,0.245
0.4,7,0.00025,1,5,95,-16.44342202993967,0.2035
0.4,7,0.00025,1,5,96,-17.083273057141852,0.212
0.4,7,0.00025,1,5,97,-16.29283085631508,0.168
0.4,7,0.00025,1,5,98,-16.39112787426296,0.208
0.4,7,0.00025,1,5,99,-17.025707766833126,0.211
0.4,7,0.00025,1,10,0,-11.49052071379343,0.1945
0.4,7,0.00025,1,10,1,-12.412304589929981,0.2085
0.4,7,0.00025,1,10,2,-11.448889410051825,0.1915
0.4,7,0.00025,1,10,3,-11.697161598566584,0.2275
0.4,7,0.00025,1,10,4,-11.556535653937463,0.192
0.4,7,0.00025,1,10,5,-11.184442166575886,0.2115
0.4,7,0.00025,1,10,6,-12.154951970607906,0.2125
0.4,7,0.00025,1,10,7,-10.906024255295803,0.232
0.4,7,0.00025,1,10,8,-11.610504059647344,0.173
0.4,7,0.00025,1,10,9,-11.522698465765876,0.212
0.4,7,0.00025,1,10,10,-12.660365314617067,0.1835
0.4,7,0.00025,1,10,11,-12.087813942454687,0.2025
0.4,7,0.00025,1,10,12,-12.594836226153872,0.1735
0.4,7,0.00025,1,10,13,-12.240217879485503,0.2025
0.4,7,0.00025,1,10,14,-11.50672057451415,0.2
0.4,7,0.00025,1,10,15,-11.494160916597972,0.212
0.4,7,0.00025,1,10,16,-11.330274865105492,0.18
0.4,7,0.00025,1,10,17,-12.218611926824961,0.2065
0.4,7,0.00025,1,10,18,-11.16308748563621,0.212
0.4,7,0.00025,1,10,19,-11.602017082610839,0.211
0.4,7,0.00025,1,10,20,-12.138626101372846,0.1925
0.4,7,0.00025,1,10,21,-12.195827445293705,0.174
0.4,7,0.00025,1,10,22,-12.50686552643149,0.1985
0.4,7,0.00025,1,10,23,-11.479403321294681,0.277
0.4,7,0.00025,1,10,24,-12.088853155225403,0.255
0.4,7,0.00025,1,10,25,-10.667754483329698,0.209
0.4,7,0.00025,1,10,26,-11.250113152889815,0.1995
0.4,7,0.00025,1,10,27,-11.648922909278136,0.162
0.4,7,0.00025,1,10,28,-12.426597653932898,0.2525
0.4,7,0.00025,1,10,29,-12.15812117433583,0.2235
0.4,7,0.00025,1,10,30,-11.208296781589013,0.1985
0.4,7,0.00025,1,10,31,-11.747755605245796,0.224
0.4,7,0.00025,1,10,32,-11.690429868850542,0.214
0.4,7,0.00025,1,10,33,-11.790309586240072,0.234
0.4,7,0.00025,1,10,34,-10.54329613050926,0.275
0.4,7,0.00025,1,10,35,-11.51021762966508,0.197
0.4,7,0.00025,1,10,36,-11.968356455883418,0.207
0.4,7,0.00025,1,10,37,-11.532002853886157,0.228
0.4,7,0.00025,1,10,38,-12.099733343793835,0.211
0.4,7,0.00025,1,10,39,-11.727306970034277,0.2045
0.4,7,0.00025,1,10,40,-11.362529246640625,0.245
0.4,7,0.00025,1,10,41,-10.43065912686655,0.2095
0.4,7,0.00025,1,10,42,-11.926904112685511,0.2155
0.4,7,0.00025,1,10,43,-11.765965971425736,0.2075
0.4,7,0.00025,1,10,44,-11.209746841353368,0.177
0.4,7,0.00025,1,10,45,-11.807520666461759,0.1925
0.4,7,0.00025,1,10,46,-11.40281519019454,0.173
0.4,7,0.00025,1,10,47,-10.7485112020066,0.2035
0.4,7,0.00025,1,10,48,-11.38009746382592,0.2235
0.4,7,0.00025,1,10,49,-12.177833520792303,0.196
0.4,7,0.00025,1,10,50,-10.395120489414497,0.212
0.4,7,0.00025,1,10,51,-12.363378889447924,0.215
0.4,7,0.00025,1,10,52,-11.42176915201138,0.198
0.4,7,0.00025,1,10,53,-11.742999116223208,0.215
0.4,7,0.00025,1,10,54,-11.615434157746577,0.2125
0.4,7,0.00025,1,10,55,-11.582239550802276,0.203
0.4,7,0.00025,1,10,56,-11.457103220798661,0.2155
0.4,7,0.00025,1,10,57,-10.478143255256855,0.2375
0.4,7,0.00025,1,10,58,-11.23061552375679,0.224
0.4,7,0.00025,1,10,59,-11.419469547852769,0.2285
0.4,7,0.00025,1,10,60,-12.594483432967799,0.2045
0.4,7,0.00025,1,10,61,-11.385097241752364,0.192
0.4,7,0.00025,1,10,62,-11.893658421311248,0.196
0.4,7,0.00025,1,10,63,-12.275550678917138,0.2425
0.4,7,0.00025,1,10,64,-11.596125565944522,0.25
0.4,7,0.00025,1,10,65,-11.606332909128207,0.197
0.4,7,0.00025,1,10,66,-11.259943889680917,0.197
0.4,7,0.00025,1,10,67,-11.37910671909929,0.221
0.4,7,0.00025,1,10,68,-11.250729375429188,0.2315
0.4,7,0.00025,1,10,69,-10.567677340167897,0.2145
0.4,7,0.00025,1,10,70,-11.631127632798078,0.1815
0.4,7,0.00025,1,10,71,-12.449608257080946,0.2015
0.4,7,0.00025,1,10,72,-11.57094272722922,0.1905
0.4,7,0.00025,1,10,73,-10.540854604589942,0.2335
0.4,7,0.00025,1,10,74,-10.721194687977025,0.22
0.4,7,0.00025,1,10,75,-11.182436357282697,0.192
0.4,7,0.00025,1,10,76,-11.840190154154957,0.1905
0.4,7,0.00025,1,10,77,-10.723969591415386,0.235
0.4,7,0.00025,1,10,78,-11.650549825636109,0.1525
0.4,7,0.00025,1,10,79,-12.53580890075541,0.226
0.4,7,0.00025,1,10,80,-10.978990603577504,0.2155
0.4,7,0.00025,1,10,81,-11.889364147595943,0.231
0.4,7,0.00025,1,10,82,-10.772957034903252,0.194
0.4,7,0.00025,1,10,83,-11.705555295821517,0.215
0.4,7,0.00025,1,10,84,-10.768356515277791,0.2175
0.4,7,0.00025,1,10,85,-11.413703921775586,0.1985
0.4,7,0.00025,1,10,86,-12.000438076749502,0.181
0.4,7,0.00025,1,10,87,-11.853808110008652,0.168
0.4,7,0.00025,1,10,88,-12.645074500383645,0.176
0.4,7,0.00025,1,10,89,-11.78590781923641,0.216
0.4,7,0.00025,1,10,90,-12.050294753348181,0.191
0.4,7,0.00025,1,10,91,-11.831531954984676,0.2025
0.4,7,0.00025,1,10,92,-11.764337602242795,0.209
0.4,7,0.00025,1,10,93,-11.474839866806557,0.185
0.4,7,0.00025,1,10,94,-11.758004527137977,0.245
0.4,7,0.00025,1,10,95,-11.848111956632678,0.2035
0.4,7,0.00025,1,10,96,-11.621977239469144,0.212
0.4,7,0.00025,1,10,97,-11.899229879921416,0.168
0.4,7,0.00025,1,10,98,-12.040846713105289,0.208
0.4,7,0.00025,1,10,99,-11.832975347178001,0.211
0.4,7,0.00025,1,20,0,-9.313744989583753,0.1945
0.4,7,0.00025,1,20,1,-9.048693279549237,0.2085
0.4,7,0.00025,1,20,2,-9.279087386079434,0.1915
0.4,7,0.00025,1,20,3,-8.936654176759749,0.2275
0.4,7,0.00025,1,20,4,-9.44061047762929,0.192
0.4,7,0.00025,1,20,5,-8.808857400432801,0.2115
0.4,7,0.00025,1,20,6,-9.519225046410007,0.2125
0.4,7,0.00025,1,20,7,-8.446152544825294,0.232
0.4,7,0.00025,1,20,8,-9.68340658763116,0.173
0.4,7,0.00025,1,20,9,-9.032668799392676,0.212
0.4,7,0.00025,1,20,10,-8.81593464073774,0.1835
0.4,7,0.00025,1,20,11,-9.808243520100717,0.2025
0.4,7,0.00025,1,20,12,-9.750274732106737,0.1735
0.4,7,0.00025,1,20,13,-9.260345715645323,0.2025
0.4,7,0.00025,1,20,14,-9.033130638262886,0.2
0.4,7,0.00025,1,20,15,-9.465853004506467,0.212
0.4,7,0.00025,1,20,16,-7.966245024827819,0.18
0.4,7,0.00025,1,20,17,-8.342559581438463,0.2065
0.4,7,0.00025,1,20,18,-9.60270052787825,0.212
0.4,7,0.00025,1,20,19,-9.609229102326049,0.211
0.4,7,0.00025,1,20,20,-9.123887774619066,0.1925
0.4,7,0.00025,1,20,21,-9.417565625261716,0.174
0.4,7,0.00025,1,20,22,-9.493798981953365,0.1985
0.4,7,0.00025,1,20,23,-8.238602355685746,0.277
0.4,7,0.00025,1,20,24,-9.502705204636552,0.255
0.4,7,0.00025,1,20,25,-8.878989074966636,0.209
0.4,7,0.00025,1,20,26,-9.940296120762797,0.1995
0.4,7,0.00025,1,20,27,-9.467414800349873,0.162
0.4,7,0.00025,1,20,28,-9.56657584193549,0.2525
0.4,7,0.00025,1,20,29,-9.385734181218037,0.2235
0.4,7,0.00025,1,20,30,-9.32247559004594,0.1985
0.4,7,0.00025,1,20,31,-9.367522941501285,0.224
0.4,7,0.00025,1,20,32,-8.91138842003558,0.214
0.4,7,0.00025,1,20,33,-9.09855876233881,0.234
0.4,7,0.00025,1,20,34,-10.117862947585458,0.275
0.4,7,0.00025,1,20,35,-8.98616470680947,0.197
0.4,7,0.00025,1,20,36,-9.366284446399847,0.207
0.4,7,0.00025,1,20,37,-9.759004507032405,0.228
0.4,7,0.00025,1,20,38,-9.533535066942148,0.211
0.4,7,0.00025,1,20,39,-9.045922191180416,0.2045
0.4,7,0.00025,1,20,40,-9.193125508198053,0.245
0.4,7,0.00025,1,20,41,-8.882694623760026,0.2095
0.4,7,0.00025,1,20,42,-8.214481661010232,0.2155
0.4,7,0.00025,1,20,43,-9.208899530576165,0.2075
0.4,7,0.00025,1,20,44,-9.721892721594967,0.177
0.4,7,0.00025,1,20,45,-9.043596300893542,0.1925
0.4,7,0.00025,1,20,46,-9.70943649103085,0.173
0.4,7,0.00025,1,20,47,-9.883624463184242,0.2035
0.4,7,0.00025,1,20,48,-9.423847825610075,0.2235
0.4,7,0.00025,1,20,49,-9.381188967542965,0.196
0.4,7,0.00025,1,20,50,-9.199659261965207,0.212
0.4,7,0.00025,1,20,51,-9.49755062248382,0.215
0.4,7,0.00025,1,20,52,-9.711140954186897,0.198
0.4,7,0.00025,1,20,53,-8.924330219021174,0.215
0.4,7,0.00025,1,20,54,-8.542698210453752,0.2125
0.4,7,0.00025,1,20,55,-9.486420630144377,0.203
0.4,7,0.00025,1,20,56,-9.461705492690657,0.2155
0.4,7,0.00025,1,20,57,-9.010524701843941,0.2375
0.4,7,0.00025,1,20,58,-9.191082482899015,0.224
0.4,7,0.00025,1,20,59,-8.683857173733108,0.2285
0.4,7,0.00025,1,20,60,-8.866131639069717,0.2045
0.4,7,0.00025,1,20,61,-9.246704071255973,0.192
0.4,7,0.00025,1,20,62,-9.078306593422944,0.196
0.4,7,0.00025,1,20,63,-9.249665897930559,0.2425
0.4,7,0.00025,1,20,64,-9.37375654786704,0.25
0.4,7,0.00025,1,20,65,-9.612562252261522,0.197
0.4,7,0.00025,1,20,66,-9.178237005728748,0.197
0.4,7,0.00025,1,20,67,-9.034810699140404,0.221
0.4,7,0.00025,1,20,68,-8.492272704408059,0.2315
0.4,7,0.00025,1,20,69,-9.295439375085609,0.2145
0.4,7,0.00025,1,20,70,-9.380526826515124,0.1815
0.4,7,0.00025,1,20,71,-9.951808773290065,0.2015
0.4,7,0.00025,1,20,72,-9.340175557446942,0.1905
0.4,7,0.00025,1,20,73,-9.39653068871202,0.2335
0.4,7,0.00025,1,20,74,-9.287210933875249,0.22
0.4,7,0.00025,1,20,75,-9.41355071664312,0.192
0.4,7,0.00025,1,20,76,-9.356401224238509,0.1905
0.4,7,0.00025,1,20,77,-9.168948768643615,0.235
0.4,7,0.00025,1,20,78,-9.901123579301894,0.1525
0.4,7,0.00025,1,20,79,-9.220647061478822,0.226
0.4,7,0.00025,1,20,80,-9.720263377379501,0.2155
0.4,7,0.00025,1,20,81,-9.426969989787894,0.231
0.4,7,0.00025,1,20,82,-9.673349740478832,0.194
0.4,7,0.00025,1,20,83,-9.421326860843712,0.215
0.4,7,0.00025,1,20,84,-9.56641532386381,0.2175
0.4,7,0.00025,1,20,85,-9.814293098934721,0.1985
0.4,7,0.00025,1,20,86,-8.54956477711244,0.181
0.4,7,0.00025,1,20,87,-8.445487507679303,0.168
0.4,7,0.00025,1,20,88,-9.547975662011977,0.176
0.4,7,0.00025,1,20,89,-9.192385200499391,0.216
0.4,7,0.00025,1,20,90,-9.095212432406726,0.191
0.4,7,0.00025,1,20,91,-9.280960583220976,0.2025
0.4,7,0.00025,1,20,92,-9.397935766651774,0.209
0.4,7,0.00025,1,20,93,-9.467079336446687,0.185
0.4,7,0.00025,1,20,94,-9.681066946996582,0.245
0.4,7,0.00025,1,20,95,-9.054055183897221,0.2035
0.4,7,0.00025,1,20,96,-8.921012612986969,0.212
0.4,7,0.00025,1,20,97,-8.949433653411221,0.168
0.4,7,0.00025,1,20,98,-8.484535714456936,0.208
0.4,7,0.00025,1,20,99,-9.001063687969246,0.211
0.4,7,0.00025,5,5,0,-16.579200822496354,0.5995
0.4,7,0.00025,5,5,1,-16.183519067087833,0.621
0.4,7,0.00025,5,5,2,-16.02939710524071,0.605
0.4,7,0.00025,5,5,3,-16.44478324701334,0.6165
0.4,7,0.00025,5,5,4,-16.81605981834703,0.623
0.4,7,0.00025,5,5,5,-15.815882561674714,0.635
0.4,7,0.00025,5,5,6,-16.7746018643103,0.61
0.4,7,0.00025,5,5,7,-16.92240572339819,0.633
0.4,7,0.00025,5,5,8,-16.635101240294443,0.61
0.4,7,0.00025,5,5,9,-15.470496597967829,0.6245
0.4,7,0.00025,5,5,10,-17.117618204928167,0.633
0.4,7,0.00025,5,5,11,-16.171169374951734,0.5885
0.4,7,0.00025,5,5,12,-17.41722830139819,0.628
0.4,7,0.00025,5,5,13,-16.79337622625679,0.612
0.4,7,0.00025,5,5,14,-16.0560750809317,0.6335
0.4,7,0.00025,5,5,15,-16.840528923888694,0.609
0.4,7,0.00025,5,5,16,-16.571314347501346,0.6025
0.4,7,0.00025,5,5,17,-16.86738349230422,0.6045
0.4,7,0.00025,5,5,18,-16.275086423939314,0.6195
0.4,7,0.00025,5,5,19,-16.413236705913693,0.6135
0.4,7,0.00025,5,5,20,-16.943450598414245,0.601
0.4,7,0.00025,5,5,21,-16.149489899559416,0.58
0.4,7,0.00025,5,5,22,-17.19235307157605,0.6585
0.4,7,0.00025,5,5,23,-15.842391816244797,0.629
0.4,7,0.00025,5,5,24,-16.89294153299973,0.6595
0.4,7,0.00025,5,5,25,-17.120928274632515,0.6185
0.4,7,0.00025,5,5,26,-17.41723381293148,0.597
0.4,7,0.00025,5,5,27,-17.04513974075666,0.5765
0.4,7,0.00025,5,5,28,-16.737889126558372,0.619
0.4,7,0.00025,5,5,29,-16.902810438246284,0.61
0.4,7,0.00025,5,5,30,-16.672811523552788,0.613
0.4,7,0.00025,5,5,31,-16.706552533997876,0.6475
0.4,7,0.00025,5,5,32,-16.906271942549942,0.6035
0.4,7,0.00025,5,5,33,-16.14381734697563,0.606
0.4,7,0.00025,5,5,34,-16.647792893549592,0.592
0.4,7,0.00025,5,5,35,-16.292831239795415,0.6415
0.4,7,0.00025,5,5,36,-16.623505548169444,0.603
0.4,7,0.00025,5,5,37,-16.46239625878926,0.5965
0.4,7,0.00025,5,5,38,-16.609330033424822,0.6285
0.4,7,0.00025,5,5,39,-16.4585990090305,0.601
0.4,7,0.00025,5,5,40,-16.261504090863493,0.603
0.4,7,0.00025,5,5,41,-16.564233769018433,0.634
0.4,7,0.00025,5,5,42,-17.32479695568751,0.5875
0.4,7,0.00025,5,5,43,-16.949809490347725,0.6165
0.4,7,0.00025,5,5,44,-15.610764205550405,0.6205
0.4,7,0.00025,5,5,45,-17.060171328813286,0.622
0.4,7,0.00025,5,5,46,-16.430798365147698,0.5865
0.4,7,0.00025,5,5,47,-17.22720298133912,0.6155
0.4,7,0.00025,5,5,48,-17.00105867382132,0.6155
0.4,7,0.00025,5,5,49,-16.823487606483425,0.593
0.4,7,0.00025,5,5,50,-17.19970116437356,0.626
0.4,7,0.00025,5,5,51,-14.605653627741798,0.5945
0.4,7,0.00025,5,5,52,-16.86137021338838,0.585
0.4,7,0.00025,5,5,53,-16.820741347513298,0.586
0.4,7,0.00025,5,5,54,-16.445741143544485,0.6265
0.4,7,0.00025,5,5,55,-17.1584621194317,0.654
0.4,7,0.00025,5,5,56,-15.680921716252348,0.6015
0.4,7,0.00025,5,5,57,-16.31886571279719,0.604
0.4,7,0.00025,5,5,58,-16.710384093877746,0.6425
0.4,7,0.00025,5,5,59,-16.078138260279044,0.564
0.4,7,0.00025,5,5,60,-16.997361566538412,0.6275
0.4,7,0.00025,5,5,61,-16.704777336077683,0.6225
0.4,7,0.00025,5,5,62,-16.54814895213903,0.6005
0.4,7,0.00025,5,5,63,-16.79692352998921,0.6325
0.4,7,0.00025,5,5,64,-16.510095998096123,0.63
0.4,7,0.00025,5,5,65,-16.672600919003088,0.6145
0.4,7,0.00025,5,5,66,-16.92474348582577,0.5815
0.4,7,0.00025,5,5,67,-16.557233920636367,0.6155
0.4,7,0.00025,5,5,68,-16.604920875140408,0.628
0.4,7,0.00025,5,5,69,-16.709903150254043,0.6155
0.4,7,0.00025,5,5,70,-16.816192241653116,0.619
0.4,7,0.00025,5,5,71,-15.975273102652407,0.61
0.4,7,0.00025,5,5,72,-16.088965434241082,0.622
0.4,7,0.00025,5,5,73,-16.724694168910982,0.561
0.4,7,0.00025,5,5,74,-16.636494485140858,0.598
0.4,7,0.00025,5,5,75,-16.942080123357538,0.659
0.4,7,0.00025,5,5,76,-16.665098898454442,0.646
0.4,7,0.00025,5,5,77,-16.49468559882458,0.586
0.4,7,0.00025,5,5,78,-17.206130338321604,0.6095
0.4,7,0.00025,5,5,79,-16.17355584982157,0.6105
0.4,7,0.00025,5,5,80,-16.39528824000874,0.603
0.4,7,0.00025,5,5,81,-16.287364896294683,0.587
0.4,7,0.00025,5,5,82,-16.092136221476327,0.6225
0.4,7,0.00025,5,5,83,-16.65103122818268,0.598
0.4,7,0.00025,5,5,84,-17.199421299249522,0.6
0.4,7,0.00025,5,5,85,-17.0335655845443,0.6115
0.4,7,0.00025,5,5,86,-16.3476578451812,0.595
0.4,7,0.00025,5,5,87,-16.889300037031223,0.632
0.4,7,0.00025,5,5,88,-16.940236174092526,0.6545
0.4,7,0.00025,5,5,89,-17.2965999775983,0.601
0.4,7,0.00025,5,5,90,-16.737598565901934,0.629
0.4,7,0.00025,5,5,91,-16.798861092078457,0.5845
0.4,7,0.00025,5,5,92,-17.248488380653104,0.605
0.4,7,0.00025,5,5,93,-16.654547322164497,0.594
0.4,7,0.00025,5,5,94,-15.2559235957583,0.6055
0.4,7,0.00025,5,5,95,-16.44342202993967,0.586
0.4,7,0.00025,5,5,96,-17.083273057141852,0.624
0.4,7,0.00025,5,5,97,-16.29283085631508,0.5945
0.4,7,0.00025,5,5,98,-16.39112787426296,0.605
0.4,7,0.00025,5,5,99,-17.025707766833126,0.644
0.4,7,0.00025,5,10,0,-11.49052071379343,0.5995
