lmbda,k,gamma,trial,model,rho,cr,C_T
13,15,0.00025,12,true_distr,0.2,0.1485,2.84013198283172
13,15,0.00025,12,true_distr,0.30000000000000004,0.1485,2.84013198283172
13,15,0.00025,12,true_distr,0.4,0.1485,2.84013198283172
13,15,0.00025,12,true_distr,0.5,0.1485,2.84013198283172
13,15,0.00025,12,true_distr,0.6,0.1485,2.84013198283172
13,15,0.00025,12,true_distr,0.7000000000000001,0.1485,2.84013198283172
13,15,0.00025,12,true_distr,0.8,0.1485,2.84013198283172
13,15,0.00025,12,true_distr,0.9,0.1485,2.84013198283172
13,15,0.00025,13,mixed_model,0.1,,
13,15,0.00025,13,mixed_model,0.2,,
13,15,0.00025,13,mixed_model,0.30000000000000004,,
13,15,0.00025,13,mixed_model,0.4,,
13,15,0.00025,13,mixed_model,0.5,,
13,15,0.00025,13,mixed_model,0.6,,
13,15,0.00025,13,mixed_model,0.7000000000000001,,
13,15,0.00025,13,mixed_model,0.8,,
13,15,0.00025,13,mixed_model,0.9,,
13,15,0.00025,13,mixture_model,0.1,,
13,15,0.00025,13,mixture_model,0.2,,
13,15,0.00025,13,mixture_model,0.30000000000000004,,
13,15,0.00025,13,mixture_model,0.4,,
13,15,0.00025,13,mixture_model,0.5,,
13,15,0.00025,13,mixture_model,0.6,,
13,15,0.00025,13,mixture_model,0.7000000000000001,,
13,15,0.00025,13,mixture_model,0.8,,
13,15,0.00025,13,mixture_model,0.9,,
13,15,0.00025,13,true_distr,0.1,0.164,2.5354677884419643
13,15,0.00025,13,true_distr,0.2,0.164,2.5354677884419643
13,15,0.00025,13,true_distr,0.30000000000000004,0.164,2.5354677884419643
13,15,0.00025,13,true_distr,0.4,0.164,2.5354677884419643
13,15,0.00025,13,true_distr,0.5,0.164,2.5354677884419643
13,15,0.00025,13,true_distr,0.6,0.164,2.5354677884419643
13,15,0.00025,13,true_distr,0.7000000000000001,0.164,2.5354677884419643
13,15,0.00025,13,true_distr,0.8,0.164,2.5354677884419643
13,15,0.00025,13,true_distr,0.9,0.164,2.5354677884419643
13,15,0.00025,14,mixed_model,0.1,,
13,15,0.00025,14,mixed_model,0.2,,
13,15,0.00025,14,mixed_model,0.30000000000000004,,
13,15,0.00025,14,mixed_model,0.4,,
13,15,0.00025,14,mixed_model,0.5,,
13,15,0.00025,14,mixed_model,0.6,,
13,15,0.00025,14,mixed_model,0.7000000000000001,,
13,15,0.00025,14,mixed_model,0.8,,
13,15,0.00025,14,mixed_model,0.9,,
13,15,0.00025,14,mixture_model,0.1,,
13,15,0.00025,14,mixture_model,0.2,,
13,15,0.00025,14,mixture_model,0.30000000000000004,,
13,15,0.00025,14,mixture_model,0.4,,
13,15,0.00025,14,mixture_model,0.5,,
13,15,0.00025,14,mixture_model,0.6,,
13,15,0.00025,14,mixture_model,0.7000000000000001,,
13,15,0.00025,14,mixture_model,0.8,,
13,15,0.00025,14,mixture_model,0.9,,
13,15,0.00025,14,true_distr,0.1,0.142,3.3659349792095608
13,15,0.00025,14,true_distr,0.2,0.142,3.3659349792095608
13,15,0.00025,14,true_distr,0.30000000000000004,0.142,3.3659349792095608
13,15,0.00025,14,true_distr,0.4,0.142,3.3659349792095608
13,15,0.00025,14,true_distr,0.5,0.142,3.3659349792095608
13,15,0.00025,14,true_distr,0.6,0.142,3.3659349792095608
13,15,0.00025,14,true_distr,0.7000000000000001,0.142,3.3659349792095608
13,15,0.00025,14,true_distr,0.8,0.142,3.3659349792095608
13,15,0.00025,14,true_distr,0.9,0.142,3.3659349792095608
13,15,0.00025,15,mixed_model,0.1,,
13,15,0.00025,15,mixed_model,0.2,,
13,15,0.00025,15,mixed_model,0.30000000000000004,,
13,15,0.00025,15,mixed_model,0.4,,
13,15,0.00025,15,mixed_model,0.5,,
13,15,0.00025,15,mixed_model,0.6,,
13,15,0.00025,15,mixed_model,0.7000000000000001,,
13,15,0.00025,15,mixed_model,0.8,,
13,15,0.00025,15,mixed_model,0.9,,
13,15,0.00025,15,mixture_model,0.1,,
13,15,0.00025,15,mixture_model,0.2,,
13,15,0.00025,15,mixture_model,0.30000000000000004,,
13,15,0.00025,15,mixture_model,0.4,,
13,15,0.00025,15,mixture_model,0.5,,
13,15,0.00025,15,mixture_model,0.6,,
13,15,0.00025,15,mixture_model,0.7000000000000001,,
13,15,0.00025,15,mixture_model,0.8,,
13,15,0.00025,15,mixture_model,0.9,,
13,15,0.00025,15,true_distr,0.1,0.151,3.421007492289744
13,15,0.00025,15,true_distr,0.2,0.151,3.421007492289744
13,15,0.00025,15,true_distr,0.30000000000000004,0.151,3.421007492289744
13,15,0.00025,15,true_distr,0.4,0.151,3.421007492289744
13,15,0.00025,15,true_distr,0.5,0.151,3.421007492289744
13,15,0.00025,15,true_distr,0.6,0.151,3.421007492289744
13,15,0.00025,15,true_distr,0.7000000000000001,0.151,3.421007492289744
13,15,0.00025,15,true_distr,0.8,0.151,3.421007492289744
13,15,0.00025,15,true_distr,0.9,0.151,3.421007492289744
13,15,0.00025,16,mixed_model,0.1,,
13,15,0.00025,16,mixed_model,0.2,,
13,15,0.00025,16,mixed_model,0.30000000000000004,,
13,15,0.00025,16,mixed_model,0.4,,
13,15,0.00025,16,mixed_model,0.5,,
13,15,0.00025,16,mixed_model,0.6,,
13,15,0.00025,16,mixed_model,0.7000000000000001,,
13,15,0.00025,16,mixed_model,0.8,,
13,15,0.00025,16,mixed_model,0.9,,
13,15,0.00025,16,mixture_model,0.1,,
13,15,0.00025,16,mixture_model,0.2,,
13,15,0.00025,16,mixture_model,0.30000000000000004,,
13,15,0.00025,16,mixture_model,0.4,,
13,15,0.00025,16,mixture_model,0.5,,
13,15,0.00025,16,mixture_model,0.6,,
13,15,0.00025,16,mixture_model,0.7000000000000001,,
13,15,0.00025,16,mixture_model,0.8,,
13,15,0.00025,16,mixture_model,0.9,,
13,15,0.00025,16,true_distr,0.1,0.16,2.736654323335261
13,15,0.00025,16,true_distr,0.2,0.16,2.736654323335261
13,15,0.00025,16,true_distr,0.30000000000000004,0.16,2.736654323335261
13,15,0.00025,16,true_distr,0.4,0.16,2.736654323335261
13,15,0.00025,16,true_distr,0.5,0.16,2.736654323335261
13,15,0.00025,16,true_distr,0.6,0.16,2.736654323335261
13,15,0.00025,16,true_distr,0.7000000000000001,0.16,2.736654323335261
13,15,0.00025,16,true_distr,0.8,0.16,2.736654323335261
13,15,0.00025,16,true_distr,0.9,0.16,2.736654323335261
13,15,0.00025,17,mixed_model,0.1,,
13,15,0.00025,17,mixed_model,0.2,,
13,15,0.00025,17,mixed_model,0.30000000000000004,,
13,15,0.00025,17,mixed_model,0.4,,
13,15,0.00025,17,mixed_model,0.5,,
13,15,0.00025,17,mixed_model,0.6,,
13,15,0.00025,17,mixed_model,0.7000000000000001,,
13,15,0.00025,17,mixed_model,0.8,,
13,15,0.00025,17,mixed_model,0.9,,
13,15,0.00025,17,mixture_model,0.1,,
13,15,0.00025,17,mixture_model,0.2,,
13,15,0.00025,17,mixture_model,0.30000000000000004,,
13,15,0.00025,17,mixture_model,0.4,,
13,15,0.00025,17,mixture_model,0.5,,
13,15,0.00025,17,mixture_model,0.6,,
13,15,0.00025,17,mixture_model,0.7000000000000001,,
13,15,0.00025,17,mixture_model,0.8,,
13,15,0.00025,17,mixture_model,0.9,,
13,15,0.00025,17,true_distr,0.1,0.1515,2.3305355568676593
13,15,0.00025,17,true_distr,0.2,0.1515,2.3305355568676593
13,15,0.00025,17,true_distr,0.30000000000000004,0.1515,2.3305355568676593
13,15,0.00025,17,true_distr,0.4,0.1515,2.3305355568676593
13,15,0.00025,17,true_distr,0.5,0.1515,2.3305355568676593
13,15,0.00025,17,true_distr,0.6,0.1515,2.3305355568676593
13,15,0.00025,17,true_distr,0.7000000000000001,0.1515,2.3305355568676593
13,15,0.00025,17,true_distr,0.8,0.1515,2.3305355568676593
13,15,0.00025,17,true_distr,0.9,0.1515,2.3305355568676593
13,15,0.00025,18,mixed_model,0.1,,
13,15,0.00025,18,mixed_model,0.2,,
13,15,0.00025,18,mixed_model,0.30000000000000004,,
13,15,0.00025,18,mixed_model,0.4,,
13,15,0.00025,18,mixed_model,0.5,,
13,15,0.00025,18,mixed_model,0.6,,
13,15,0.00025,18,mixed_model,0.7000000000000001,,
13,15,0.00025,18,mixed_model,0.8,,
13,15,0.00025,18,mixed_model,0.9,,
13,15,0.00025,18,mixture_model,0.1,,
13,15,0.00025,18,mixture_model,0.2,,
13,15,0.00025,18,mixture_model,0.30000000000000004,,
13,15,0.00025,18,mixture_model,0.4,,
13,15,0.00025,18,mixture_model,0.5,,
13,15,0.00025,18,mixture_model,0.6,,
13,15,0.00025,18,mixture_model,0.7000000000000001,,
13,15,0.00025,18,mixture_model,0.8,,
13,15,0.00025,18,mixture_model,0.9,,
13,15,0.00025,18,true_distr,0.1,0.169,2.9517134326494947
13,15,0.00025,18,true_distr,0.2,0.169,2.9517134326494947
13,15,0.00025,18,true_distr,0.30000000000000004,0.169,2.9517134326494947
13,15,0.00025,18,true_distr,0.4,0.169,2.9517134326494947
13,15,0.00025,18,true_distr,0.5,0.169,2.9517134326494947
13,15,0.00025,18,true_distr,0.6,0.169,2.9517134326494947
13,15,0.00025,18,true_distr,0.7000000000000001,0.169,2.9517134326494947
13,15,0.00025,18,true_distr,0.8,0.169,2.9517134326494947
13,15,0.00025,18,true_distr,0.9,0.169,2.9517134326494947
13,15,0.00025,19,mixed_model,0.1,,
13,15,0.00025,19,mixed_model,0.2,,
13,15,0.00025,19,mixed_model,0.30000000000000004,,
13,15,0.00025,19,mixed_model,0.4,,
13,15,0.00025,19,mixed_model,0.5,,
13,15,0.00025,19,mixed_model,0.6,,
13,15,0.00025,19,mixed_model,0.7000000000000001,,
13,15,0.00025,19,mixed_model,0.8,,
13,15,0.00025,19,mixed_model,0.9,,
13,15,0.00025,19,mixture_model,0.1,,
13,15,0.00025,19,mixture_model,0.2,,
13,15,0.00025,19,mixture_model,0.30000000000000004,,
13,15,0.00025,19,mixture_model,0.4,,
13,15,0.00025,19,mixture_model,0.5,,
13,15,0.00025,19,mixture_model,0.6,,
13,15,0.00025,19,mixture_model,0.7000000000000001,,
13,15,0.00025,19,mixture_model,0.8,,
13,15,0.00025,19,mixture_model,0.9,,
13,15,0.00025,19,true_distr,0.1,0.182,2.605666401908341
13,15,0.00025,19,true_distr,0.2,0.182,2.605666401908341
13,15,0.00025,19,true_distr,0.30000000000000004,0.182,2.605666401908341
13,15,0.00025,19,true_distr,0.4,0.182,2.605666401908341
13,15,0.00025,19,true_distr,0.5,0.182,2.605666401908341
13,15,0.00025,19,true_distr,0.6,0.182,2.605666401908341
13,15,0.00025,19,true_distr,0.7000000000000001,0.182,2.605666401908341
13,15,0.00025,19,true_distr,0.8,0.182,2.605666401908341
13,15,0.00025,19,true_distr,0.9,0.182,2.605666401908341
13,15,0.00025,20,mixed_model,0.1,,
13,15,0.00025,20,mixed_model,0.2,,
13,15,0.00025,20,mixed_model,0.30000000000000004,,
13,15,0.00025,20,mixed_model,0.4,,
13,15,0.00025,20,mixed_model,0.5,,
13,15,0.00025,20,mixed_model,0.6,,
13,15,0.00025,20,mixed_model,0.7000000000000001,,
13,15,0.00025,20,mixed_model,0.8,,
13,15,0.00025,20,mixed_model,0.9,,
13,15,0.00025,20,mixture_model,0.1,,
13,15,0.00025,20,mixture_model,0.2,,
13,15,0.00025,20,mixture_model,0.30000000000000004,,
13,15,0.00025,20,mixture_model,0.4,,
13,15,0.00025,20,mixture_model,0.5,,
13,15,0.00025,20,mixture_model,0.6,,
13,15,0.00025,20,mixture_model,0.7000000000000001,,
13,15,0.00025,20,mixture_model,0.8,,
13,15,0.00025,20,mixture_model,0.9,,
13,15,0.00025,20,true_distr,0.1,0.145,2.752472123129583
13,15,0.00025,20,true_distr,0.2,0.145,2.752472123129583
13,15,0.00025,20,true_distr,0.30000000000000004,0.145,2.752472123129583
13,15,0.00025,20,true_distr,0.4,0.145,2.752472123129583
13,15,0.00025,20,true_distr,0.5,0.145,2.752472123129583
13,15,0.00025,20,true_distr,0.6,0.145,2.752472123129583
13,15,0.00025,20,true_distr,0.7000000000000001,0.145,2.752472123129583
13,15,0.00025,20,true_distr,0.8,0.145,2.752472123129583
13,15,0.00025,20,true_distr,0.9,0.145,2.752472123129583
13,15,0.00025,21,mixed_model,0.1,,
13,15,0.00025,21,mixed_model,0.2,,
13,15,0.00025,21,mixed_model,0.30000000000000004,,
13,15,0.00025,21,mixed_model,0.4,,
13,15,0.00025,21,mixed_model,0.5,,
13,15,0.00025,21,mixed_model,0.6,,
13,15,0.00025,21,mixed_model,0.7000000000000001,,
13,15,0.00025,21,mixed_model,0.8,,
13,15,0.00025,21,mixed_model,0.9,,
13,15,0.00025,21,mixture_model,0.1,,
13,15,0.00025,21,mixture_model,0.2,,
13,15,0.00025,21,mixture_model,0.30000000000000004,,
13,15,0.00025,21,mixture_model,0.4,,
13,15,0.00025,21,mixture_model,0.5,,
13,15,0.00025,21,mixture_model,0.6,,
13,15,0.00025,21,mixture_model,0.7000000000000001,,
13,15,0.00025,21,mixture_model,0.8,,
13,15,0.00025,21,mixture_model,0.9,,
13,15,0.00025,21,true_distr,0.1,0.157,3.3751157222427977
13,15,0.00025,21,true_distr,0.2,0.157,3.3751157222427977
13,15,0.00025,21,true_distr,0.30000000000000004,0.157,3.3751157222427977
13,15,0.00025,21,true_distr,0.4,0.157,3.3751157222427977
13,15,0.00025,21,true_distr,0.5,0.157,3.3751157222427977
13,15,0.00025,21,true_distr,0.6,0.157,3.3751157222427977
13,15,0.00025,21,true_distr,0.7000000000000001,0.157,3.3751157222427977
13,15,0.00025,21,true_distr,0.8,0.157,3.3751157222427977
13,15,0.00025,21,true_distr,0.9,0.157,3.3751157222427977
13,15,0.00025,22,mixed_model,0.1,,
13,15,0.00025,22,mixed_model,0.2,,
13,15,0.00025,22,mixed_model,0.30000000000000004,,
13,15,0.00025,22,mixed_model,0.4,,
13,15,0.00025,22,mixed_model,0.5,,
13,15,0.00025,22,mixed_model,0.6,,
13,15,0.00025,22,mixed_model,0.7000000000000001,,
13,15,0.00025,22,mixed_model,0.8,,
13,15,0.00025,22,mixed_model,0.9,,
13,15,0.00025,22,mixture_model,0.1,,
13,15,0.00025,22,mixture_model,0.2,,
13,15,0.00025,22,mixture_model,0.30000000000000004,,
13,15,0.00025,22,mixture_model,0.4,,
13,15,0.00025,22,mixture_model,0.5,,
13,15,0.00025,22,mixture_model,0.6,,
13,15,0.00025,22,mixture_model,0.7000000000000001,,
13,15,0.00025,22,mixture_model,0.8,,
13,15,0.00025,22,mixture_model,0.9,,
13,15,0.00025,22,true_distr,0.1,0.144,2.3848092881567293
13,15,0.00025,22,true_distr,0.2,0.144,2.3848092881567293
13,15,0.00025,22,true_distr,0.30000000000000004,0.144,2.3848092881567293
13,15,0.00025,22,true_distr,0.4,0.144,2.3848092881567293
13,15,0.00025,22,true_distr,0.5,0.144,2.3848092881567293
13,15,0.00025,22,true_distr,0.6,0.144,2.3848092881567293
13,15,0.00025,22,true_distr,0.7000000000000001,0.144,2.3848092881567293
13,15,0.00025,22,true_distr,0.8,0.144,2.3848092881567293
13,15,0.00025,22,true_distr,0.9,0.144,2.3848092881567293
13,15,0.00025,23,mixed_model,0.1,,
13,15,0.00025,23,mixed_model,0.2,,
13,15,0.00025,23,mixed_model,0.30000000000000004,,
13,15,0.00025,23,mixed_model,0.4,,
13,15,0.00025,23,mixed_model,0.5,,
13,15,0.00025,23,mixed_model,0.6,,
13,15,0.00025,23,mixed_model,0.7000000000000001,,
13,15,0.00025,23,mixed_model,0.8,,
13,15,0.00025,23,mixed_model,0.9,,
13,15,0.00025,23,mixture_model,0.1,,
13,15,0.00025,23,mixture_model,0.2,,
13,15,0.00025,23,mixture_model,0.30000000000000004,,
13,15,0.00025,23,mixture_model,0.4,,
13,15,0.00025,23,mixture_model,0.5,,
13,15,0.00025,23,mixture_model,0.6,,
13,15,0.00025,23,mixture_model,0.7000000000000001,,
13,15,0.00025,23,mixture_model,0.8,,
13,15,0.00025,23,mixture_model,0.9,,
13,15,0.00025,23,true_distr,0.1,0.1655,2.2440152684925936
13,15,0.00025,23,true_distr,0.2,0.1655,2.2440152684925936
13,15,0.00025,23,true_distr,0.30000000000000004,0.1655,2.2440152684925936
13,15,0.00025,23,true_distr,0.4,0.1655,2.2440152684925936
13,15,0.00025,23,true_distr,0.5,0.1655,2.2440152684925936
13,15,0.00025,23,true_distr,0.6,0.1655,2.2440152684925936
13,15,0.00025,23,true_distr,0.7000000000000001,0.1655,2.2440152684925936
13,15,0.00025,23,true_distr,0.8,0.1655,2.2440152684925936
13,15,0.00025,23,true_distr,0.9,0.1655,2.2440152684925936
13,15,0.00025,24,mixed_model,0.1,,
13,15,0.00025,24,mixed_model,0.2,,
13,15,0.00025,24,mixed_model,0.30000000000000004,,
13,15,0.00025,24,mixed_model,0.4,,
13,15,0.00025,24,mixed_model,0.5,,
13,15,0.00025,24,mixed_model,0.6,,
13,15,0.00025,24,mixed_model,0.7000000000000001,,
13,15,0.00025,24,mixed_model,0.8,,
13,15,0.00025,24,mixed_model,0.9,,
13,15,0.00025,24,mixture_model,0.1,,
13,15,0.00025,24,mixture_model,0.2,,
13,15,0.00025,24,mixture_model,0.30000000000000004,,
13,15,0.00025,24,mixture_model,0.4,,
13,15,0.00025,24,mixture_model,0.5,,
13,15,0.00025,24,mixture_model,0.6,,
13,15,0.00025,24,mixture_model,0.7000000000000001,,
13,15,0.00025,24,mixture_model,0.8,,
13,15,0.00025,24,mixture_model,0.9,,
13,15,0.00025,24,true_distr,0.1,0.1545,2.8544934552648504
13,15,0.00025,24,true_distr,0.2,0.1545,2.8544934552648504
13,15,0.00025,24,true_distr,0.30000000000000004,0.1545,2.8544934552648504
13,15,0.00025,24,true_distr,0.4,0.1545,2.8544934552648504
13,15,0.00025,24,true_distr,0.5,0.1545,2.8544934552648504
13,15,0.00025,24,true_distr,0.6,0.1545,2.8544934552648504
13,15,0.00025,24,true_distr,0.7000000000000001,0.1545,2.8544934552648504
13,15,0.00025,24,true_distr,0.8,0.1545,2.8544934552648504
13,15,0.00025,24,true_distr,0.9,0.1545,2.8544934552648504
13,15,0.00025,25,mixed_model,0.1,,
13,15,0.00025,25,mixed_model,0.2,,
13,15,0.00025,25,mixed_model,0.30000000000000004,,
13,15,0.00025,25,mixed_model,0.4,,
13,15,0.00025,25,mixed_model,0.5,,
13,15,0.00025,25,mixed_model,0.6,,
13,15,0.00025,25,mixed_model,0.7000000000000001,,
13,15,0.00025,25,mixed_model,0.8,,
13,15,0.00025,25,mixed_model,0.9,,
13,15,0.00025,25,mixture_model,0.1,,
13,15,0.00025,25,mixture_model,0.2,,
13,15,0.00025,25,mixture_model,0.30000000000000004,,
13,15,0.00025,25,mixture_model,0.4,,
13,15,0.00025,25,mixture_model,0.5,,
13,15,0.00025,25,mixture_model,0.6,,
13,15,0.00025,25,mixture_model,0.7000000000000001,,
13,15,0.00025,25,mixture_model,0.8,,
13,15,0.00025,25,mixture_model,0.9,,
13,15,0.00025,25,true_distr,0.1,0.168,3.3719659427526483
13,15,0.00025,25,true_distr,0.2,0.168,3.3719659427526483
13,15,0.00025,25,true_distr,0.30000000000000004,0.168,3.3719659427526483
13,15,0.00025,25,true_distr,0.4,0.168,3.3719659427526483
13,15,0.00025,25,true_distr,0.5,0.168,3.3719659427526483
13,15,0.00025,25,true_distr,0.6,0.168,3.3719659427526483
13,15,0.00025,25,true_distr,0.7000000000000001,0.168,3.3719659427526483
13,15,0.00025,25,true_distr,0.8,0.168,3.3719659427526483
13,15,0.00025,25,true_distr,0.9,0.168,3.3719659427526483
13,15,0.00025,26,mixed_model,0.1,,
13,15,0.00025,26,mixed_model,0.2,,
13,15,0.00025,26,mixed_model,0.30000000000000004,,
13,15,0.00025,26,mixed_model,0.4,,
13,15,0.00025,26,mixed_model,0.5,,
13,15,0.00025,26,mixed_model,0.6,,
13,15,0.00025,26,mixed_model,0.7000000000000001,,
13,15,0.00025,26,mixed_model,0.8,,
13,15,0.00025,26,mixed_model,0.9,,
13,15,0.00025,26,mixture_model,0.1,,
13,15,0.00025,26,mixture_model,0.2,,
13,15,0.00025,26,mixture_model,0.30000000000000004,,
13,15,0.00025,26,mixture_model,0.4,,
13,15,0.00025,26,mixture_model,0.5,,
13,15,0.00025,26,mixture_model,0.6,,
13,15,0.00025,26,mixture_model,0.7000000000000001,,
13,15,0.00025,26,mixture_model,0.8,,
13,15,0.00025,26,mixture_model,0.9,,
13,15,0.00025,26,true_distr,0.1,0.1565,2.4624426015643617
13,15,0.00025,26,true_distr,0.2,0.1565,2.4624426015643617
13,15,0.00025,26,true_distr,0.30000000000000004,0.1565,2.4624426015643617
13,15,0.00025,26,true_distr,0.4,0.1565,2.4624426015643617
13,15,0.00025,26,true_distr,0.5,0.1565,2.4624426015643617
13,15,0.00025,26,true_distr,0.6,0.1565,2.4624426015643617
13,15,0.00025,26,true_distr,0.7000000000000001,0.1565,2.4624426015643617
13,15,0.00025,26,true_distr,0.8,0.1565,2.4624426015643617
13,15,0.00025,26,true_distr,0.9,0.1565,2.4624426015643617
13,15,0.00025,27,mixed_model,0.1,,
13,15,0.00025,27,mixed_model,0.2,,
13,15,0.00025,27,mixed_model,0.30000000000000004,,
13,15,0.00025,27,mixed_model,0.4,,
13,15,0.00025,27,mixed_model,0.5,,
13,15,0.00025,27,mixed_model,0.6,,
13,15,0.00025,27,mixed_model,0.7000000000000001,,
13,15,0.00025,27,mixed_model,0.8,,
13,15,0.00025,27,mixed_model,0.9,,
13,15,0.00025,27,mixture_model,0.1,,
13,15,0.00025,27,mixture_model,0.2,,
13,15,0.00025,27,mixture_model,0.30000000000000004,,
13,15,0.00025,27,mixture_model,0.4,,
13,15,0.00025,27,mixture_model,0.5,,
13,15,0.00025,27,mixture_model,0.6,,
13,15,0.00025,27,mixture_model,0.7000000000000001,,
13,15,0.00025,27,mixture_model,0.8,,
13,15,0.00025,27,mixture_model,0.9,,
13,15,0.00025,27,true_distr,0.1,0.1375,3.0832158162566703
13,15,0.00025,27,true_distr,0.2,0.1375,3.0832158162566703
13,15,0.00025,27,true_distr,0.30000000000000004,0.1375,3.0832158162566703
13,15,0.00025,27,true_distr,0.4,0.1375,3.0832158162566703
13,15,0.00025,27,true_distr,0.5,0.1375,3.0832158162566703
13,15,0.00025,27,true_distr,0.6,0.1375,3.0832158162566703
13,15,0.00025,27,true_distr,0.7000000000000001,0.1375,3.0832158162566703
13,15,0.00025,27,true_distr,0.8,0.1375,3.0832158162566703
13,15,0.00025,27,true_distr,0.9,0.1375,3.0832158162566703
13,15,0.00025,28,mixed_model,0.1,,
13,15,0.00025,28,mixed_model,0.2,,
13,15,0.00025,28,mixed_model,0.30000000000000004,,
13,15,0.00025,28,mixed_model,0.4,,
13,15,0.00025,28,mixed_model,0.5,,
13,15,0.00025,28,mixed_model,0.6,,
13,15,0.00025,28,mixed_model,0.7000000000000001,,
13,15,0.00025,28,mixed_model,0.8,,
13,15,0.00025,28,mixed_model,0.9,,
13,15,0.00025,28,mixture_model,0.1,,
13,15,0.00025,28,mixture_model,0.2,,
13,15,0.00025,28,mixture_model,0.30000000000000004,,
13,15,0.00025,28,mixture_model,0.4,,
13,15,0.00025,28,mixture_model,0.5,,
13,15,0.00025,28,mixture_model,0.6,,
13,15,0.00025,28,mixture_model,0.7000000000000001,,
13,15,0.00025,28,mixture_model,0.8,,
13,15,0.00025,28,mixture_model,0.9,,
13,15,0.00025,28,true_distr,0.1,0.164,3.407466470435309
13,15,0.00025,28,true_distr,0.2,0.164,3.407466470435309
13,15,0.00025,28,true_distr,0.30000000000000004,0.164,3.407466470435309
13,15,0.00025,28,true_distr,0.4,0.164,3.407466470435309
13,15,0.00025,28,true_distr,0.5,0.164,3.407466470435309
13,15,0.00025,28,true_distr,0.6,0.164,3.407466470435309
13,15,0.00025,28,true_distr,0.7000000000000001,0.164,3.407466470435309
13,15,0.00025,28,true_distr,0.8,0.164,3.407466470435309
13,15,0.00025,28,true_distr,0.9,0.164,3.407466470435309
13,15,0.00025,29,mixed_model,0.1,,
13,15,0.00025,29,mixed_model,0.2,,
13,15,0.00025,29,mixed_model,0.30000000000000004,,
13,15,0.00025,29,mixed_model,0.4,,
13,15,0.00025,29,mixed_model,0.5,,
13,15,0.00025,29,mixed_model,0.6,,
13,15,0.00025,29,mixed_model,0.7000000000000001,,
13,15,0.00025,29,mixed_model,0.8,,
13,15,0.00025,29,mixed_model,0.9,,
13,15,0.00025,29,mixture_model,0.1,,
13,15,0.00025,29,mixture_model,0.2,,
13,15,0.00025,29,mixture_model,0.30000000000000004,,
13,15,0.00025,29,mixture_model,0.4,,
13,15,0.00025,29,mixture_model,0.5,,
13,15,0.00025,29,mixture_model,0.6,,
13,15,0.00025,29,mixture_model,0.7000000000000001,,
13,15,0.00025,29,mixture_model,0.8,,
13,15,0.00025,29,mixture_model,0.9,,
13,15,0.00025,29,true_distr,0.1,0.1685,2.669601230995801
13,15,0.00025,29,true_distr,0.2,0.1685,2.669601230995801
13,15,0.00025,29,true_distr,0.30000000000000004,0.1685,2.669601230995801
13,15,0.00025,29,true_distr,0.4,0.1685,2.669601230995801
13,15,0.00025,29,true_distr,0.5,0.1685,2.669601230995801
13,15,0.00025,29,true_distr,0.6,0.1685,2.669601230995801
13,15,0.00025,29,true_distr,0.7000000000000001,0.1685,2.669601230995801
13,15,0.00025,29,true_distr,0.8,0.1685,2.669601230995801
13,15,0.00025,29,true_distr,0.9,0.1685,2.669601230995801
13,15,0.00025,30,mixed_model,0.1,,
13,15,0.00025,30,mixed_model,0.2,,
13,15,0.00025,30,mixed_model,0.30000000000000004,,
13,15,0.00025,30,mixed_model,0.4,,
13,15,0.00025,30,mixed_model,0.5,,
13,15,0.00025,30,mixed_model,0.6,,
13,15,0.00025,30,mixed_model,0.7000000000000001,,
13,15,0.00025,30,mixed_model,0.8,,
13,15,0.00025,30,mixed_model,0.9,,
13,15,0.00025,30,mixture_model,0.1,,
13,15,0.00025,30,mixture_model,0.2,,
13,15,0.00025,30,mixture_model,0.30000000000000004,,
13,15,0.00025,30,mixture_model,0.4,,
13,15,0.00025,30,mixture_model,0.5,,
13,15,0.00025,30,mixture_model,0.6,,
13,15,0.00025,30,mixture_model,0.7000000000000001,,
13,15,0.00025,30,mixture_model,0.8,,
13,15,0.00025,30,mixture_model,0.9,,
13,15,0.00025,30,true_distr,0.1,0.1415,3.1576791361065717
13,15,0.00025,30,true_distr,0.2,0.1415,3.1576791361065717
13,15,0.00025,30,true_distr,0.30000000000000004,0.1415,3.1576791361065717
13,15,0.00025,30,true_distr,0.4,0.1415,3.1576791361065717
13,15,0.00025,30,true_distr,0.5,0.1415,3.1576791361065717
13,15,0.00025,30,true_distr,0.6,0.1415,3.1576791361065717
13,15,0.00025,30,true_distr,0.7000000000000001,0.1415,3.1576791361065717
13,15,0.00025,30,true_distr,0.8,0.1415,3.1576791361065717
13,15,0.00025,30,true_distr,0.9,0.1415,3.1576791361065717
13,15,0.00025,31,mixed_model,0.1,,
13,15,0.00025,31,mixed_model,0.2,,
13,15,0.00025,31,mixed_model,0.30000000000000004,,
13,15,0.00025,31,mixed_model,0.4,,
13,15,0.00025,31,mixed_model,0.5,,
13,15,0.00025,31,mixed_model,0.6,,
13,15,0.00025,31,mixed_model,0.7000000000000001,,
13,15,0.00025,31,mixed_model,0.8,,
13,15,0.00025,31,mixed_model,0.9,,
13,15,0.00025,31,mixture_model,0.1,,
13,15,0.00025,31,mixture_model,0.2,,
13,15,0.00025,31,mixture_model,0.30000000000000004,,
13,15,0.00025,31,mixture_model,0.4,,
13,15,0.00025,31,mixture_model,0.5,,
